id,date,store,item,sales
18970,12-03-2018,1,22,29.56971188
18971,13-03-2018,1,22,35.08912366
18972,14-03-2018,1,22,34.86974882
18973,15-03-2018,1,22,35.09943848
18974,16-03-2018,1,22,37.85652882
18975,17-03-2018,1,22,39.71638235
18976,18-03-2018,1,22,41.4294693
18977,19-03-2018,1,22,28.63416847
18978,20-03-2018,1,22,33.97512805
18979,21-03-2018,1,22,33.74779225
18980,22-03-2018,1,22,34.27566507
18981,23-03-2018,1,22,37.03745464
18982,24-03-2018,1,22,39.13047085
18983,25-03-2018,1,22,41.03546935
18984,26-03-2018,1,22,27.81229663
18985,27-03-2018,1,22,33.10989642
18986,28-03-2018,1,22,32.95676171
18987,29-03-2018,1,22,33.43898011
18988,30-03-2018,1,22,36.20977188
18989,31-03-2018,1,22,38.36413278
18990,01-01-2018,2,22,31.15694283
18991,02-01-2018,2,22,37.41823506
18992,03-01-2018,2,22,38.2562282
18993,04-01-2018,2,22,41.26072088
18994,05-01-2018,2,22,43.52157749
18995,06-01-2018,2,22,46.38321628
18996,07-01-2018,2,22,48.36671552
18997,08-01-2018,2,22,28.62776574
18998,09-01-2018,2,22,33.97903055
18999,10-01-2018,2,22,34.19515202
19000,11-01-2018,2,22,35.5340822
19001,12-01-2018,2,22,37.98607726
19002,13-01-2018,2,22,40.70452952
19003,14-01-2018,2,22,42.40656831
19004,15-01-2018,2,22,27.90836438
19005,16-01-2018,2,22,34.99714143
19006,17-01-2018,2,22,35.24392388
19007,18-01-2018,2,22,37.31220623
19008,19-01-2018,2,22,38.92648907
19009,20-01-2018,2,22,40.90024996
19010,21-01-2018,2,22,41.96260807
19011,22-01-2018,2,22,27.3465934
19012,23-01-2018,2,22,34.78426506
19013,24-01-2018,2,22,35.41486464
19014,25-01-2018,2,22,37.68503096
19015,26-01-2018,2,22,38.72551907
19016,27-01-2018,2,22,41.58282189
19017,28-01-2018,2,22,41.74854288
19018,29-01-2018,2,22,22.66478076
19019,30-01-2018,2,22,29.0171592
19020,31-01-2018,2,22,29.43580158
19021,01-02-2018,2,22,35.49922185
19022,02-02-2018,2,22,37.05467309
19023,03-02-2018,2,22,38.70220223
19024,04-02-2018,2,22,39.17223387
19025,05-02-2018,2,22,26.18244812
19026,06-02-2018,2,22,33.16364535
19027,07-02-2018,2,22,33.6447523
19028,08-02-2018,2,22,34.3957378
19029,09-02-2018,2,22,36.44077412
19030,10-02-2018,2,22,38.20900461
19031,11-02-2018,2,22,38.84116045
19032,12-02-2018,2,22,25.82741847
19033,13-02-2018,2,22,32.37302268
19034,14-02-2018,2,22,32.88267953
19035,15-02-2018,2,22,33.81958759
19036,16-02-2018,2,22,36.20039177
19037,17-02-2018,2,22,38.06657218
19038,18-02-2018,2,22,38.80019157
19039,19-02-2018,2,22,25.37713155
19040,20-02-2018,2,22,31.85446291
19041,21-02-2018,2,22,32.42059549
19042,22-02-2018,2,22,33.40572549
19043,23-02-2018,2,22,35.38648808
19044,24-02-2018,2,22,37.31151213
19045,25-02-2018,2,22,37.89255697
19046,26-02-2018,2,22,24.91102032
19047,27-02-2018,2,22,31.17806002
19048,28-02-2018,2,22,31.75099822
19049,01-03-2018,2,22,39.75798776
19050,02-03-2018,2,22,41.6906821
19051,03-03-2018,2,22,43.45536055
19052,04-03-2018,2,22,44.00101522
19053,05-03-2018,2,22,30.15467231
19054,06-03-2018,2,22,37.35713182
19055,07-03-2018,2,22,37.83463288
19056,08-03-2018,2,22,38.34930103
19057,09-03-2018,2,22,40.96849344
19058,10-03-2018,2,22,42.56873293
19059,11-03-2018,2,22,43.17870616
19060,12-03-2018,2,22,29.34754002
19061,13-03-2018,2,22,36.23172107
19062,14-03-2018,2,22,36.78282882
19063,15-03-2018,2,22,37.03316478
19064,16-03-2018,2,22,40.02085098
19065,17-03-2018,2,22,41.84369109
19066,18-03-2018,2,22,42.41596794
19067,19-03-2018,2,22,28.42316051
19068,20-03-2018,2,22,35.22285764
19069,21-03-2018,2,22,35.755458
19070,22-03-2018,2,22,36.26193993
19071,23-03-2018,2,22,38.93594428
19072,24-03-2018,2,22,40.99323859
19073,25-03-2018,2,22,41.61134078
19074,26-03-2018,2,22,27.89238858
19075,27-03-2018,2,22,34.56042341
19076,28-03-2018,2,22,35.17777129
19077,29-03-2018,2,22,35.70066977
19078,30-03-2018,2,22,38.39311952
19079,31-03-2018,2,22,40.49838937
19080,01-01-2018,3,22,39.94434973
19081,02-01-2018,3,22,49.81760753
19082,03-01-2018,3,22,48.69275025
19083,04-01-2018,3,22,53.15122949
19084,05-01-2018,3,22,55.51113351
19085,06-01-2018,3,22,59.69830833
19086,07-01-2018,3,22,63.90840109
19087,08-01-2018,3,22,35.08034146
19088,09-01-2018,3,22,41.0231016
19089,10-01-2018,3,22,41.57331304
19090,11-01-2018,3,22,44.37247855
19091,12-01-2018,3,22,46.39286925
19092,13-01-2018,3,22,48.79352359
19093,14-01-2018,3,22,50.7081031
19094,15-01-2018,3,22,34.35421588
19095,16-01-2018,3,22,41.79030455
19096,17-01-2018,3,22,41.5274696
19097,18-01-2018,3,22,45.74647098
19098,19-01-2018,3,22,47.73096861
19099,20-01-2018,3,22,48.58030594
19100,21-01-2018,3,22,50.41106695
19101,22-01-2018,3,22,32.9966377
19102,23-01-2018,3,22,41.68409852
19103,24-01-2018,3,22,40.73691727
19104,25-01-2018,3,22,43.17037935
19105,26-01-2018,3,22,45.73527121
19106,27-01-2018,3,22,48.63634948
19107,28-01-2018,3,22,53.67255587
19108,29-01-2018,3,22,26.96933569
19109,30-01-2018,3,22,35.4465427
19110,31-01-2018,3,22,35.62870499
19111,01-02-2018,3,22,39.14497443
19112,02-02-2018,3,22,41.24129439
19113,03-02-2018,3,22,43.81115836
19114,04-02-2018,3,22,42.77362025
19115,05-02-2018,3,22,29.13804754
19116,06-02-2018,3,22,37.60019596
19117,07-02-2018,3,22,37.97877893
19118,08-02-2018,3,22,38.92563742
19119,09-02-2018,3,22,40.7738604
19120,10-02-2018,3,22,43.13411731
19121,11-02-2018,3,22,42.30790808
19122,12-02-2018,3,22,28.9781021
19123,13-02-2018,3,22,37.39953592
19124,14-02-2018,3,22,37.65796811
19125,15-02-2018,3,22,38.38349302
19126,16-02-2018,3,22,40.59221003
19127,17-02-2018,3,22,43.04670206
19128,18-02-2018,3,22,42.29507695
19129,19-02-2018,3,22,28.30558338
19130,20-02-2018,3,22,36.64508718
19131,21-02-2018,3,22,36.86072309
19132,22-02-2018,3,22,37.67185817
19133,23-02-2018,3,22,39.41193095
19134,24-02-2018,3,22,41.81505727
19135,25-02-2018,3,22,40.79478435
19136,26-02-2018,3,22,27.22090585
19137,27-02-2018,3,22,35.32514113
19138,28-02-2018,3,22,35.64131491
19139,01-03-2018,3,22,44.14985093
19140,02-03-2018,3,22,46.43263134
19141,03-03-2018,3,22,48.73494362
19142,04-03-2018,3,22,47.8777394
19143,05-03-2018,3,22,33.43737778
19144,06-03-2018,3,22,41.86116653
19145,07-03-2018,3,22,42.426553
19146,08-03-2018,3,22,43.41081002
19147,09-03-2018,3,22,45.51550018
19148,10-03-2018,3,22,47.66763344
19149,11-03-2018,3,22,46.90965112
19150,12-03-2018,3,22,32.96870078
19151,13-03-2018,3,22,41.40879802
19152,14-03-2018,3,22,41.706505
19153,15-03-2018,3,22,41.98632499
19154,16-03-2018,3,22,44.48111085
19155,17-03-2018,3,22,46.84767973
19156,18-03-2018,3,22,46.18860506
19157,19-03-2018,3,22,32.03367526
19158,20-03-2018,3,22,40.40013151
19159,21-03-2018,3,22,40.57622638
19160,22-03-2018,3,22,41.18855643
19161,23-03-2018,3,22,43.31958739
19162,24-03-2018,3,22,46.08724829
19163,25-03-2018,3,22,45.26714876
19164,26-03-2018,3,22,30.88804387
19165,27-03-2018,3,22,39.12067841
19166,28-03-2018,3,22,39.45458566
19167,29-03-2018,3,22,39.99675054
19168,30-03-2018,3,22,42.8105007
19169,31-03-2018,3,22,45.49875529
19170,01-01-2018,4,22,28.17105832
19171,02-01-2018,4,22,33.27154481
19172,03-01-2018,4,22,34.30894393
19173,04-01-2018,4,22,36.62611715
19174,05-01-2018,4,22,39.26624728
19175,06-01-2018,4,22,40.60999094
19176,07-01-2018,4,22,45.46114222
19177,08-01-2018,4,22,25.62594137
19178,09-01-2018,4,22,29.76439858
19179,10-01-2018,4,22,30.2532787
19180,11-01-2018,4,22,31.76231351
19181,12-01-2018,4,22,33.65622008
19182,13-01-2018,4,22,35.56110392
19183,14-01-2018,4,22,37.9415183
19184,15-01-2018,4,22,25.12833598
19185,16-01-2018,4,22,31.77104315
19186,17-01-2018,4,22,32.4158467
19187,18-01-2018,4,22,34.14399463
19188,19-01-2018,4,22,36.46006763
19189,20-01-2018,4,22,39.02178205
19190,21-01-2018,4,22,41.46361716
19191,22-01-2018,4,22,27.4227544
19192,23-01-2018,4,22,33.64238384
19193,24-01-2018,4,22,33.59283701
19194,25-01-2018,4,22,36.62514138
19195,26-01-2018,4,22,39.44460957
19196,27-01-2018,4,22,42.04476276
19197,28-01-2018,4,22,45.39586213
19198,29-01-2018,4,22,20.10392759
19199,30-01-2018,4,22,25.03444934
19200,31-01-2018,4,22,25.42328308
19201,01-02-2018,4,22,30.96669272
19202,02-02-2018,4,22,32.89412565
19203,03-02-2018,4,22,34.01908618
19204,04-02-2018,4,22,35.54443939
19205,05-02-2018,4,22,23.23318687
19206,06-02-2018,4,22,28.46649407
19207,07-02-2018,4,22,28.68215619
19208,08-02-2018,4,22,29.35396694
19209,09-02-2018,4,22,31.58115968
19210,10-02-2018,4,22,32.80914531
19211,11-02-2018,4,22,35.19780379
19212,12-02-2018,4,22,22.96232192
19213,13-02-2018,4,22,27.70767171
19214,14-02-2018,4,22,27.99916764
19215,15-02-2018,4,22,28.79896918
19216,16-02-2018,4,22,31.12957639
19217,17-02-2018,4,22,32.57705937
19218,18-02-2018,4,22,35.08975444
19219,19-02-2018,4,22,22.66313412
19220,20-02-2018,4,22,27.3638829
19221,21-02-2018,4,22,27.71185455
19222,22-02-2018,4,22,28.43599566
19223,23-02-2018,4,22,30.54447034
19224,24-02-2018,4,22,32.36824483
19225,25-02-2018,4,22,34.52675818
19226,26-02-2018,4,22,22.06126834
19227,27-02-2018,4,22,26.70873263
19228,28-02-2018,4,22,27.39467524
19229,01-03-2018,4,22,34.76864019
19230,02-03-2018,4,22,36.47732852
19231,03-03-2018,4,22,38.00766125
19232,04-03-2018,4,22,39.15225823
19233,05-03-2018,4,22,26.46962232
19234,06-03-2018,4,22,31.87608947
19235,07-03-2018,4,22,31.67541535
19236,08-03-2018,4,22,32.10889689
19237,09-03-2018,4,22,34.24972728
19238,10-03-2018,4,22,35.55002367
19239,11-03-2018,4,22,37.79320215
19240,12-03-2018,4,22,25.61202827
19241,13-03-2018,4,22,30.3865816
19242,14-03-2018,4,22,30.61500692
19243,15-03-2018,4,22,31.04072025
19244,16-03-2018,4,22,33.08397929
19245,17-03-2018,4,22,34.74039704
19246,18-03-2018,4,22,37.15825314
19247,19-03-2018,4,22,24.95113591
19248,20-03-2018,4,22,29.80987092
19249,21-03-2018,4,22,30.04021121
19250,22-03-2018,4,22,30.41599145
19251,23-03-2018,4,22,32.3879428
19252,24-03-2018,4,22,34.52625544
19253,25-03-2018,4,22,36.70599742
19254,26-03-2018,4,22,24.22536009
19255,27-03-2018,4,22,28.89949882
19256,28-03-2018,4,22,29.5405386
19257,29-03-2018,4,22,29.29053759
19258,30-03-2018,4,22,31.75665087
19259,31-03-2018,4,22,34.4503888
19260,01-01-2018,5,22,44.54799636
19261,02-01-2018,5,22,52.99428756
19262,03-01-2018,5,22,53.50660087
19263,04-01-2018,5,22,57.78622514
19264,05-01-2018,5,22,62.30537046
19265,06-01-2018,5,22,70.50179098
19266,07-01-2018,5,22,69.64831071
19267,08-01-2018,5,22,37.52270729
19268,09-01-2018,5,22,43.46222857
19269,10-01-2018,5,22,44.47736682
19270,11-01-2018,5,22,47.3601113
19271,12-01-2018,5,22,49.50099736
19272,13-01-2018,5,22,52.13426716
19273,14-01-2018,5,22,54.92765842
19274,15-01-2018,5,22,36.59493213
19275,16-01-2018,5,22,44.8486475
19276,17-01-2018,5,22,45.1852139
19277,18-01-2018,5,22,48.0724978
19278,19-01-2018,5,22,51.62621832
19279,20-01-2018,5,22,53.83289571
19280,21-01-2018,5,22,55.78483667
19281,22-01-2018,5,22,35.94607889
19282,23-01-2018,5,22,44.29444118
19283,24-01-2018,5,22,44.24769192
19284,25-01-2018,5,22,48.48374568
19285,26-01-2018,5,22,53.09850125
19286,27-01-2018,5,22,58.4537921
19287,28-01-2018,5,22,59.40131186
19288,29-01-2018,5,22,27.4241381
19289,30-01-2018,5,22,35.79824383
19290,31-01-2018,5,22,36.2186778
19291,01-02-2018,5,22,40.31224639
19292,02-02-2018,5,22,41.84480977
19293,03-02-2018,5,22,44.37873316
19294,04-02-2018,5,22,43.41087759
19295,05-02-2018,5,22,30.11111642
19296,06-02-2018,5,22,38.50273999
19297,07-02-2018,5,22,39.05040186
19298,08-02-2018,5,22,39.82901822
19299,09-02-2018,5,22,41.27670982
19300,10-02-2018,5,22,43.8899093
19301,11-02-2018,5,22,43.14346157
19302,12-02-2018,5,22,29.91019974
19303,13-02-2018,5,22,38.24517087
19304,14-02-2018,5,22,38.74187474
19305,15-02-2018,5,22,39.29585246
19306,16-02-2018,5,22,41.12775255
19307,17-02-2018,5,22,43.83518716
19308,18-02-2018,5,22,43.15001753
19309,19-02-2018,5,22,29.28520518
19310,20-02-2018,5,22,37.53824628
19311,21-02-2018,5,22,37.99215387
19312,22-02-2018,5,22,38.61918488
19313,23-02-2018,5,22,39.96876525
19314,24-02-2018,5,22,42.6332736
19315,25-02-2018,5,22,41.70435652
19316,26-02-2018,5,22,28.18797075
19317,27-02-2018,5,22,36.21983979
19318,28-02-2018,5,22,36.62895874
19319,01-03-2018,5,22,45.61843743
19320,02-03-2018,5,22,47.20580743
19321,03-03-2018,5,22,49.87615799
19322,04-03-2018,5,22,48.99180964
19323,05-03-2018,5,22,34.21494301
19324,06-03-2018,5,22,42.61344136
19325,07-03-2018,5,22,43.28579882
19326,08-03-2018,5,22,44.34216009
19327,09-03-2018,5,22,46.11293443
19328,10-03-2018,5,22,48.61859352
19329,11-03-2018,5,22,47.93448343
19330,12-03-2018,5,22,33.68368312
19331,13-03-2018,5,22,42.08168255
19332,14-03-2018,5,22,42.54994625
19333,15-03-2018,5,22,42.94854454
19334,16-03-2018,5,22,45.13312904
19335,17-03-2018,5,22,47.81493096
19336,18-03-2018,5,22,47.20726823
19337,19-03-2018,5,22,32.72613768
19338,20-03-2018,5,22,41.05049612
19339,21-03-2018,5,22,41.39714771
19340,22-03-2018,5,22,42.10910732
19341,23-03-2018,5,22,43.92393017
19342,24-03-2018,5,22,47.02563124
19343,25-03-2018,5,22,46.3631586
19344,26-03-2018,5,22,31.5334058
19345,27-03-2018,5,22,39.77740691
19346,28-03-2018,5,22,40.18108389
19347,29-03-2018,5,22,40.70779798
19348,30-03-2018,5,22,43.23876371
19349,31-03-2018,5,22,46.36120995
19350,01-01-2018,6,22,11.68277845
19351,02-01-2018,6,22,12.30599529
19352,03-01-2018,6,22,12.6536836
19353,04-01-2018,6,22,12.50053174
19354,05-01-2018,6,22,14.11700238
19355,06-01-2018,6,22,14.84171361
19356,07-01-2018,6,22,17.73269449
19357,08-01-2018,6,22,7.73186527
19358,09-01-2018,6,22,8.457233336
19359,10-01-2018,6,22,9.165933349
19360,11-01-2018,6,22,10.27818798
19361,12-01-2018,6,22,11.71641616
19362,13-01-2018,6,22,13.25609741
19363,14-01-2018,6,22,15.30927829
19364,15-01-2018,6,22,7.298089794
19365,16-01-2018,6,22,7.987421882
19366,17-01-2018,6,22,8.691181774
19367,18-01-2018,6,22,9.487661466
19368,19-01-2018,6,22,11.34973121
19369,20-01-2018,6,22,13.09590261
19370,21-01-2018,6,22,15.4090835
19371,22-01-2018,6,22,6.130122735
19372,23-01-2018,6,22,8.122704725
19373,24-01-2018,6,22,8.245331881
19374,25-01-2018,6,22,9.917043765
19375,26-01-2018,6,22,12.15016876
19376,27-01-2018,6,22,13.44754319
19377,28-01-2018,6,22,21.7392424
19378,29-01-2018,6,22,11.64797347
19379,30-01-2018,6,22,13.69546513
19380,31-01-2018,6,22,13.91672475
19381,01-02-2018,6,22,21.87313593
19382,02-02-2018,6,22,23.21453824
19383,03-02-2018,6,22,24.90287812
19384,04-02-2018,6,22,27.66108779
19385,05-02-2018,6,22,15.23279918
19386,06-02-2018,6,22,19.0986888
19387,07-02-2018,6,22,18.90515078
19388,08-02-2018,6,22,20.60064631
19389,09-02-2018,6,22,22.29143561
19390,10-02-2018,6,22,24.18867062
19391,11-02-2018,6,22,27.40886926
19392,12-02-2018,6,22,15.13516804
19393,13-02-2018,6,22,18.45699325
19394,14-02-2018,6,22,18.31658277
19395,15-02-2018,6,22,20.49413333
19396,16-02-2018,6,22,22.43892254
19397,17-02-2018,6,22,24.45722891
19398,18-02-2018,6,22,27.62748716
19399,19-02-2018,6,22,15.18696784
19400,20-02-2018,6,22,18.55082353
19401,21-02-2018,6,22,18.42191621
19402,22-02-2018,6,22,20.40120765
19403,23-02-2018,6,22,22.17319306
19404,24-02-2018,6,22,24.21412538
19405,25-02-2018,6,22,27.35529498
19406,26-02-2018,6,22,14.96823009
19407,27-02-2018,6,22,18.33193803
19408,28-02-2018,6,22,18.30196748
19409,01-03-2018,6,22,27.11070766
19410,02-03-2018,6,22,28.51980204
19411,03-03-2018,6,22,30.38377689
19412,04-03-2018,6,22,32.47290853
19413,05-03-2018,6,22,20.53463025
19414,06-03-2018,6,22,24.75748482
19415,07-03-2018,6,22,24.26585381
19416,08-03-2018,6,22,25.3304797
19417,09-03-2018,6,22,26.89806364
19418,10-03-2018,6,22,28.6808835
19419,11-03-2018,6,22,31.56838493
19420,12-03-2018,6,22,20.09406206
19421,13-03-2018,6,22,23.78594913
19422,14-03-2018,6,22,23.42905824
19423,15-03-2018,6,22,24.52460259
19424,16-03-2018,6,22,26.20440569
19425,17-03-2018,6,22,28.21161034
19426,18-03-2018,6,22,30.97377337
19427,19-03-2018,6,22,19.56614623
19428,20-03-2018,6,22,23.3171231
19429,21-03-2018,6,22,22.82155114
19430,22-03-2018,6,22,24.07814834
19431,23-03-2018,6,22,25.92681969
19432,24-03-2018,6,22,27.92207075
19433,25-03-2018,6,22,30.82058008
19434,26-03-2018,6,22,19.25886445
19435,27-03-2018,6,22,22.92685402
19436,28-03-2018,6,22,22.6281032
19437,29-03-2018,6,22,23.63080702
19438,30-03-2018,6,22,25.38683223
19439,31-03-2018,6,22,27.45833312
19440,01-01-2018,7,22,15.4320303
19441,02-01-2018,7,22,16.65995802
19442,03-01-2018,7,22,16.87159282
19443,04-01-2018,7,22,18.22136261
19444,05-01-2018,7,22,19.28077561
19445,06-01-2018,7,22,20.81571837
19446,07-01-2018,7,22,22.34105193
19447,08-01-2018,7,22,11.4628761
19448,09-01-2018,7,22,14.39699072
19449,10-01-2018,7,22,14.50838939
19450,11-01-2018,7,22,15.14138462
19451,12-01-2018,7,22,16.74998263
19452,13-01-2018,7,22,18.59391876
19453,14-01-2018,7,22,20.19198052
19454,15-01-2018,7,22,10.80648906
19455,16-01-2018,7,22,13.49982175
19456,17-01-2018,7,22,13.40056415
19457,18-01-2018,7,22,14.88634759
19458,19-01-2018,7,22,15.37105866
19459,20-01-2018,7,22,17.25383339
19460,21-01-2018,7,22,18.95405029
19461,22-01-2018,7,22,9.984212033
19462,23-01-2018,7,22,12.79809689
19463,24-01-2018,7,22,13.06032089
19464,25-01-2018,7,22,14.63003638
19465,26-01-2018,7,22,15.43525377
19466,27-01-2018,7,22,17.13411533
19467,28-01-2018,7,22,20.76241029
19468,29-01-2018,7,22,14.11892237
19469,30-01-2018,7,22,17.44526566
19470,31-01-2018,7,22,17.80973655
19471,01-02-2018,7,22,24.90150895
19472,02-02-2018,7,22,26.36787212
19473,03-02-2018,7,22,28.21512121
19474,04-02-2018,7,22,30.01227009
19475,05-02-2018,7,22,17.97181526
19476,06-02-2018,7,22,22.64226659
19477,07-02-2018,7,22,22.86744991
19478,08-02-2018,7,22,24.05168566
19479,09-02-2018,7,22,25.54248573
19480,10-02-2018,7,22,27.35432681
19481,11-02-2018,7,22,29.86718072
19482,12-02-2018,7,22,17.85399655
19483,13-02-2018,7,22,22.31275648
19484,14-02-2018,7,22,22.36851748
19485,15-02-2018,7,22,23.89241038
19486,16-02-2018,7,22,25.66772641
19487,17-02-2018,7,22,27.64939199
19488,18-02-2018,7,22,30.09349733
19489,19-02-2018,7,22,17.85636073
19490,20-02-2018,7,22,22.32960944
19491,21-02-2018,7,22,22.39687362
19492,22-02-2018,7,22,23.69079024
19493,23-02-2018,7,22,25.30555281
19494,24-02-2018,7,22,27.29266099
19495,25-02-2018,7,22,29.774404
19496,26-02-2018,7,22,17.56935272
19497,27-02-2018,7,22,22.03334975
19498,28-02-2018,7,22,22.10741955
19499,01-03-2018,7,22,29.41187859
19500,02-03-2018,7,22,30.93100537
19501,03-03-2018,7,22,32.96789782
19502,04-03-2018,7,22,34.08100067
19503,05-03-2018,7,22,21.92757057
19504,06-03-2018,7,22,27.14224795
19505,07-03-2018,7,22,27.13890665
19506,08-03-2018,7,22,28.04954923
19507,09-03-2018,7,22,29.41518072
19508,10-03-2018,7,22,31.12661505
19509,11-03-2018,7,22,33.26478809
19510,12-03-2018,7,22,21.51778887
19511,13-03-2018,7,22,26.53375664
19512,14-03-2018,7,22,26.31808032
19513,15-03-2018,7,22,27.11724349
19514,16-03-2018,7,22,28.6530347
19515,17-03-2018,7,22,30.53800059
19516,18-03-2018,7,22,32.54985357
19517,19-03-2018,7,22,20.94735634
19518,20-03-2018,7,22,25.86766923
19519,21-03-2018,7,22,25.57865549
19520,22-03-2018,7,22,26.50715438
19521,23-03-2018,7,22,28.17450299
19522,24-03-2018,7,22,30.13839688
19523,25-03-2018,7,22,32.33186255
19524,26-03-2018,7,22,20.49106802
19525,27-03-2018,7,22,25.3082789
19526,28-03-2018,7,22,25.23309542
19527,29-03-2018,7,22,25.86621791
19528,30-03-2018,7,22,27.47217587
19529,31-03-2018,7,22,29.3289239
19530,01-01-2018,8,22,42.33942323
19531,02-01-2018,8,22,50.77435899
19532,03-01-2018,8,22,51.45424861
19533,04-01-2018,8,22,55.31038585
19534,05-01-2018,8,22,58.71625713
19535,06-01-2018,8,22,62.48418003
19536,07-01-2018,8,22,65.21612263
19537,08-01-2018,8,22,34.59171423
19538,09-01-2018,8,22,41.31793143
19539,10-01-2018,8,22,41.14422573
19540,11-01-2018,8,22,44.50991474
19541,12-01-2018,8,22,47.10152035
19542,13-01-2018,8,22,50.09480043
19543,14-01-2018,8,22,51.67866088
19544,15-01-2018,8,22,33.27394286
19545,16-01-2018,8,22,41.41299847
19546,17-01-2018,8,22,41.94943195
19547,18-01-2018,8,22,45.64031138
19548,19-01-2018,8,22,47.40794455
19549,20-01-2018,8,22,50.1525393
19550,21-01-2018,8,22,53.02854201
19551,22-01-2018,8,22,34.41205589
19552,23-01-2018,8,22,42.16714594
19553,24-01-2018,8,22,42.72002788
19554,25-01-2018,8,22,46.12588154
19555,26-01-2018,8,22,51.4233821
19556,27-01-2018,8,22,54.90381712
19557,28-01-2018,8,22,61.28621108
19558,29-01-2018,8,22,26.90039361
19559,30-01-2018,8,22,35.25491725
19560,31-01-2018,8,22,35.41203022
19561,01-02-2018,8,22,38.82693986
19562,02-02-2018,8,22,40.6252688
19563,03-02-2018,8,22,43.30217099
19564,04-02-2018,8,22,42.26552858
19565,05-02-2018,8,22,28.81813132
19566,06-02-2018,8,22,37.38840126
19567,07-02-2018,8,22,37.64719262
19568,08-02-2018,8,22,38.78192967
19569,09-02-2018,8,22,40.40564062
19570,10-02-2018,8,22,42.92693656
19571,11-02-2018,8,22,42.10752299
19572,12-02-2018,8,22,28.94270643
19573,13-02-2018,8,22,37.44210178
19574,14-02-2018,8,22,37.59881573
19575,15-02-2018,8,22,38.50139455
19576,16-02-2018,8,22,40.48559953
19577,17-02-2018,8,22,43.10113059
19578,18-02-2018,8,22,42.34299512
19579,19-02-2018,8,22,28.28171306
19580,20-02-2018,8,22,36.69917839
19581,21-02-2018,8,22,36.91236808
19582,22-02-2018,8,22,37.87572572
19583,23-02-2018,8,22,39.43125536
19584,24-02-2018,8,22,41.95902969
19585,25-02-2018,8,22,40.9647601
19586,26-02-2018,8,22,27.60175038
19587,27-02-2018,8,22,35.73816093
19588,28-02-2018,8,22,36.07080715
19589,01-03-2018,8,22,43.75673031
19590,02-03-2018,8,22,45.9093697
19591,03-03-2018,8,22,48.19422262
19592,04-03-2018,8,22,47.33499431
19593,05-03-2018,8,22,32.90230378
19594,06-03-2018,8,22,41.39571569
19595,07-03-2018,8,22,41.85076493
19596,08-03-2018,8,22,43.02949238
19597,09-03-2018,8,22,44.98372778
19598,10-03-2018,8,22,47.20048726
19599,11-03-2018,8,22,46.4434942
19600,12-03-2018,8,22,32.56807788
19601,13-03-2018,8,22,41.00981564
19602,14-03-2018,8,22,41.29157977
19603,15-03-2018,8,22,41.67872454
19604,16-03-2018,8,22,44.0788804
19605,17-03-2018,8,22,46.48848837
19606,18-03-2018,8,22,45.74586653
19607,19-03-2018,8,22,31.58892137
19608,20-03-2018,8,22,39.95701815
19609,21-03-2018,8,22,40.21644219
19610,22-03-2018,8,22,40.9046738
19611,23-03-2018,8,22,42.98763551
19612,24-03-2018,8,22,45.72759879
19613,25-03-2018,8,22,44.9464678
19614,26-03-2018,8,22,30.84800484
19615,27-03-2018,8,22,39.03649364
19616,28-03-2018,8,22,39.39899757
19617,29-03-2018,8,22,39.98933118
19618,30-03-2018,8,22,42.25121662
19619,31-03-2018,8,22,44.9875282
19620,01-01-2018,9,22,18.31119829
19621,02-01-2018,9,22,20.14592467
19622,03-01-2018,9,22,20.97373403
19623,04-01-2018,9,22,21.89213235
19624,05-01-2018,9,22,24.31596879
19625,06-01-2018,9,22,25.70584487
19626,07-01-2018,9,22,26.94474027
19627,08-01-2018,9,22,15.76007495
19628,09-01-2018,9,22,19.09775088
19629,10-01-2018,9,22,19.50611105
19630,11-01-2018,9,22,20.46383997
19631,12-01-2018,9,22,22.16092201
19632,13-01-2018,9,22,23.98221328
19633,14-01-2018,9,22,25.5366567
19634,15-01-2018,9,22,14.53584594
19635,16-01-2018,9,22,19.03370629
19636,17-01-2018,9,22,19.29324689
19637,18-01-2018,9,22,20.20307473
19638,19-01-2018,9,22,21.78298001
19639,20-01-2018,9,22,23.63965922
19640,21-01-2018,9,22,25.5908271
19641,22-01-2018,9,22,14.80576812
19642,23-01-2018,9,22,19.45650071
19643,24-01-2018,9,22,18.41117375
19644,25-01-2018,9,22,20.4119115
19645,26-01-2018,9,22,21.60721025
19646,27-01-2018,9,22,27.1385129
19647,28-01-2018,9,22,26.69804047
19648,29-01-2018,9,22,16.51834
19649,30-01-2018,9,22,20.64011439
19650,31-01-2018,9,22,20.95276908
19651,01-02-2018,9,22,26.06490908
19652,02-02-2018,9,22,27.98559416
19653,03-02-2018,9,22,29.78224361
19654,04-02-2018,9,22,31.41349887
19655,05-02-2018,9,22,19.51719256
19656,06-02-2018,9,22,24.08675447
19657,07-02-2018,9,22,24.44120823
19658,08-02-2018,9,22,25.55083853
19659,09-02-2018,9,22,27.23404187
19660,10-02-2018,9,22,28.98938891
19661,11-02-2018,9,22,31.33996695
19662,12-02-2018,9,22,19.37613985
19663,13-02-2018,9,22,23.72316432
19664,14-02-2018,9,22,23.90833718
19665,15-02-2018,9,22,25.28147347
19666,16-02-2018,9,22,27.24919277
19667,17-02-2018,9,22,29.1483466
19668,18-02-2018,9,22,31.43017607
